filename,num_players,time_in_ns
real_data/time_per_action_experiment_1512675783.txt,10,531611719
real_data/time_per_action_experiment_1512675783.txt,10,427336224
real_data/time_per_action_experiment_1512675783.txt,10,634342142
real_data/time_per_action_experiment_1512675783.txt,10,427161401
real_data/time_per_action_experiment_1512675783.txt,10,432498793
real_data/time_per_action_experiment_1512675783.txt,10,534873422
real_data/time_per_action_experiment_1512675783.txt,10,441933190
real_data/time_per_action_experiment_1512675783.txt,10,856491528
real_data/time_per_action_experiment_1512675783.txt,10,431349575
real_data/time_per_action_experiment_1512675783.txt,10,534640307
real_data/time_per_action_experiment_1512675783.txt,10,632852876
real_data/time_per_action_experiment_1512675783.txt,10,342785839
real_data/time_per_action_experiment_1512675783.txt,10,1340542458
real_data/time_per_action_experiment_1512675783.txt,10,324465867
real_data/time_per_action_experiment_1512675783.txt,10,431120624
real_data/time_per_action_experiment_1512675783.txt,10,638905387
real_data/time_per_action_experiment_1512675783.txt,10,341295382
real_data/time_per_action_experiment_1512675783.txt,11,657282841
real_data/time_per_action_experiment_1512675783.txt,11,630228233
real_data/time_per_action_experiment_1512675783.txt,11,430112227
real_data/time_per_action_experiment_1512675783.txt,11,732301415
